Date,Region,Product,Sales,Units,Profit
2018-04,North,Product C,41561.72,769,9789.23
2022-02,Central,Product D,61238.4,799,7958.66
2023-07,East,Product A,40247.42,534,4918.61
2024-08,Central,Product D,59895.84,387,12373.11
2021-01,Central,Product E,33847.08,572,6718.45
2021-04,East,Product B,72131.81,510,8826.62
2021-04,North,Product C,70623.29,764,12192.28
2022-11,North,Product E,58572.96,1077,10138.11
2025-08,West,Product A,56732.25,553,14870.88
2020-09,East,Product A,32884.61,758,3564.27
2020-06,East,Product B,38428.29,734,10254.43
2019-01,North,Product E,71381.5,637,11805.91
2023-06,East,Product E,45890.72,914,6387.59
2022-05,North,Product A,60155.04,1021,14819.07
2021-10,Central,Product B,55060.04,820,16150.46
2023-08,East,Product D,57159.44,843,7759.05
2025-02,West,Product B,38159.71,512,8854.49
2021-02,North,Product B,51787.58,795,11385.38
2019-09,North,Product E,40166.86,899,11358.56
2022-12,South,Product A,83378.16,697,15524.61
2022-03,West,Product C,80673.72,694,13793.97
2021-05,East,Product E,74945.63,907,15743.63
2024-04,North,Product B,66019.93,919,9606.72
2024-05,North,Product D,36049.35,718,7785.91
2023-04,North,Product D,46030.83,856,9079.91
2022-02,Central,Product A,39866.47,941,5521.78
2019-10,West,Product D,39794.86,737,9684.05
2018-04,North,Product D,43332.81,630,9469.76
2024-01,Central,Product B,64559.51,545,7727.97
2022-07,West,Product C,46282.7,521,13479.37
2021-03,North,Product C,69005.67,771,8265.37
2023-01,South,Product D,75158.41,692,15932.25
2020-09,North,Product E,26319.61,766,5586.36
2023-12,West,Product B,53695.22,658,7038.05
2023-10,Central,Product C,66866.21,1042,8679.8
2024-11,East,Product B,44104.22,755,8605.35
2021-02,North,Product C,68196.13,727,14691.23
2023-08,North,Product E,18168.0,636,3492.08
2020-06,South,Product A,61049.3,1065,8394.62
2025-07,South,Product E,51068.65,629,14179.94
2018-05,West,Product B,64392.44,726,12466.82
2018-08,West,Product D,41677.8,1079,9587.39
2025-01,West,Product C,42845.31,676,10218.14
2021-08,Central,Product E,59627.73,637,16546.81
2021-08,South,Product D,66423.83,541,11538.09
2021-02,North,Product C,54512.63,706,13108.21
2024-08,North,Product C,59226.33,1011,11089.64
2021-04,South,Product C,52580.88,682,6779.03
2023-03,Central,Product A,28437.69,1065,3442.03
2023-04,North,Product E,54621.71,706,13281.68
2024-06,North,Product A,63555.99,1079,18382.89
2021-05,East,Product D,54786.81,1037,12736.53
2018-07,West,Product D,16145.52,927,4075.25
2020-08,West,Product E,49914.14,441,8106.04
2018-01,Central,Product E,46537.04,498,5721.6
2024-11,North,Product D,59925.5,1159,10481.92
2025-08,East,Product A,40814.09,824,4494.82
2019-01,East,Product D,38322.94,834,9998.68
2019-05,North,Product A,58490.86,703,14141.42
2021-02,North,Product A,62691.02,1101,17363.64
2018-12,East,Product E,36881.43,771,9047.46
2019-09,South,Product D,61627.17,971,6282.66
2023-03,North,Product E,68199.05,775,10505.45
2023-12,North,Product B,62128.11,608,7991.62
2020-11,Central,Product E,46691.56,528,6136.79
2023-08,Central,Product E,41643.05,672,9672.43
2024-03,South,Product B,61847.3,885,10890.87
2023-12,East,Product E,58036.63,752,17058.82
2021-05,North,Product B,51653.1,475,13877.75
2018-09,West,Product B,70454.46,511,13648.66
2024-11,East,Product E,54968.34,901,11404.23
2018-02,Central,Product B,39225.28,723,4811.64
2018-12,Central,Product E,50420.91,563,11566.21
2022-06,South,Product E,34433.07,1095,8493.36
2023-08,North,Product A,53995.7,789,7106.29
2019-01,West,Product E,71405.96,800,14118.19
2023-08,West,Product D,71629.31,634,12825.78
2020-04,Central,Product A,59980.92,892,11517.58
2025-07,West,Product A,59415.54,741,8661.1
2020-09,East,Product A,60079.1,770,8351.47
2022-06,West,Product C,45263.65,920,11145.1
2022-07,North,Product B,77015.76,883,11889.45
2022-05,Central,Product B,1245.0,1222,214.59
2019-07,West,Product B,54005.78,895,13399.06
2022-04,Central,Product D,62416.63,960,14383.99
2021-07,North,Product E,69144.85,1145,7342.92
2025-08,Central,Product A,43996.37,1178,5589.55
2019-06,Central,Product C,40074.03,868,10652.23
2022-06,East,Product B,38943.25,512,6656.67
2018-11,Central,Product D,55084.35,1134,9091.4
2018-08,North,Product E,36109.21,553,7559.84
2019-02,West,Product A,66456.13,510,17730.59
2023-11,North,Product D,73403.85,887,17182.02
2020-05,Central,Product E,63113.6,797,11071.6
2023-06,West,Product E,49686.43,678,9797.86
2024-04,East,Product A,46809.65,742,13814.25
2019-03,South,Product C,66034.41,626,16033.19
2020-02,East,Product E,62679.57,968,12758.91
2020-07,South,Product B,49168.6,1082,8667.82
2020-12,West,Product B,50715.09,470,6510.29
2023-05,Central,Product E,38325.61,911,7156.89
2024-11,West,Product D,58202.03,1086,17008.08
2023-07,South,Product D,25640.16,999,5500.67
2020-06,East,Product B,48710.09,852,14527.94
2024-04,East,Product A,43024.5,864,10865.97
2024-03,Central,Product E,58354.22,637,13048.6
2021-11,Central,Product C,54775.59,688,7030.07
2023-05,East,Product C,52501.9,1197,10125.88
2020-09,Central,Product D,32122.76,632,7987.75
2023-05,South,Product D,48139.09,811,8526.04
2023-11,West,Product A,47601.24,696,13866.71
2019-07,West,Product E,43958.64,607,7359.44
2023-03,Central,Product C,50288.05,496,13552.95
2020-03,South,Product B,50001.72,957,13890.84
2024-08,Central,Product A,74308.58,760,21206.34
2024-09,West,Product D,57705.13,667,6354.61
2018-01,South,Product C,37291.68,848,10124.23
2021-08,South,Product E,76518.93,992,7921.28
2021-12,Central,Product A,33043.76,620,9580.01
2023-01,North,Product E,66596.9,678,17181.69
2021-12,West,Product C,66518.29,631,9402.98
2023-12,Central,Product D,48340.26,1063,6694.94
2024-03,East,Product B,69553.43,755,17717.62
2024-04,East,Product B,79680.66,521,20354.08
2019-05,West,Product E,49047.91,624,6148.56
2019-06,South,Product E,69256.09,809,12843.98
2021-11,South,Product D,56551.52,822,8508.05
2023-08,East,Product A,32339.62,746,4899.12
2024-01,South,Product D,63832.6,774,15030.3
2019-02,North,Product A,62140.4,859,12868.0
2018-03,Central,Product A,68327.65,557,10367.7
2021-09,South,Product C,79372.28,969,21741.93
2019-01,West,Product E,47750.51,576,8450.69
2018-11,Central,Product C,25224.75,695,5445.33
2023-06,North,Product B,60828.82,669,7217.96
2024-11,South,Product A,49058.55,1111,7947.22
2024-01,East,Product B,76262.62,553,12692.83
2021-04,South,Product E,51226.29,808,6076.42
2024-02,South,Product A,88926.45,880,15496.07
2020-04,South,Product C,60097.96,909,14085.15
2024-11,Central,Product B,49431.7,964,5081.39
2020-11,North,Product D,41382.01,943,7703.51
2023-05,East,Product E,84139.32,1097,10193.85
2018-07,East,Product C,38778.92,785,9171.82
2021-10,Central,Product C,49380.79,1143,5220.99
2021-05,Central,Product E,50105.57,764,8975.63
2022-02,East,Product A,61948.91,988,17396.27
2022-03,South,Product C,40429.55,856,7363.06
2020-04,West,Product C,58094.55,567,13296.44
2025-03,South,Product B,29694.74,767,6443.72
2025-08,South,Product D,50790.17,576,5581.62
2018-10,Central,Product C,56604.77,955,14334.28
2024-07,Central,Product E,47271.64,822,10968.8
2020-11,North,Product C,81204.71,799,12683.33
2024-03,West,Product B,72354.45,567,16672.07
2020-10,Central,Product A,61537.83,881,16034.89
2018-05,West,Product C,65531.38,371,16727.68
2021-09,North,Product C,45049.21,1110,11047.7
2023-11,East,Product E,56634.1,578,12957.52
2019-02,Central,Product B,43505.21,509,5406.96
2018-04,North,Product D,50088.93,730,10179.2
2025-05,West,Product B,48891.34,932,12217.16
2021-04,Central,Product D,58355.44,1148,16635.44
2021-06,Central,Product E,55414.75,1025,16419.43
2024-04,Central,Product E,24589.41,630,3189.47
2023-03,Central,Product C,51154.63,694,12634.71
2018-03,South,Product C,51073.2,1230,5414.5
2025-08,West,Product C,23462.15,824,5434.3
2021-03,South,Product C,49573.47,978,8853.28
2024-02,West,Product A,73791.71,807,10558.44
2025-06,Central,Product E,77879.13,852,20968.9
2025-08,North,Product E,40558.27,603,6374.19
2020-12,West,Product C,54577.59,646,15543.21
2022-06,West,Product A,42144.88,389,6633.61
2020-10,Central,Product D,41978.18,1096,11135.66
2020-07,South,Product E,23672.51,743,3219.7
2022-08,West,Product C,58447.69,900,13773.66
2022-02,South,Product E,39017.79,341,6224.62
2018-03,Central,Product B,27961.39,990,6251.71
2020-03,Central,Product B,59018.55,1172,7388.44
2020-09,West,Product B,51185.95,940,11316.85
2022-05,South,Product A,64144.76,896,8777.94
2022-11,Central,Product C,54516.85,662,6225.14
2018-11,North,Product A,53421.0,742,13719.53
2018-04,West,Product C,57042.31,828,6260.34
2020-12,South,Product D,63991.3,997,12277.95
2020-12,West,Product E,55381.04,1156,14719.83
2022-10,North,Product B,71305.33,921,17607.01
2019-09,Central,Product A,67733.61,996,20122.1
2018-10,Central,Product E,57115.75,405,7655.96
2023-08,Central,Product D,55346.79,885,14107.11
2020-03,Central,Product D,49384.28,851,14325.24
2020-08,Central,Product B,33579.62,804,9211.54
2022-06,North,Product B,42649.13,779,7372.54
2018-06,North,Product D,43462.67,520,6055.04
2021-08,South,Product D,38033.14,1069,5220.93
2018-02,West,Product E,47876.23,1154,9820.33
2021-10,East,Product D,83049.65,926,24826.1
2019-03,West,Product E,51888.86,901,13500.31
2023-05,West,Product B,41968.24,1139,11660.47
2019-01,North,Product A,70079.39,1017,14767.01
2025-04,West,Product A,61420.14,1046,15572.96
2025-08,East,Product E,45701.15,1037,8422.41
2020-07,Central,Product A,48374.99,693,8867.04
2018-06,East,Product A,70907.88,977,18011.16
2021-08,East,Product E,49649.42,816,6643.76
2020-03,East,Product E,53352.79,661,14491.45
2020-09,Central,Product A,55466.39,1133,9018.72
2019-06,Central,Product C,75031.39,710,22171.11
2021-10,South,Product C,49884.98,832,14604.42
2023-07,Central,Product B,29372.5,974,8025.12
2024-01,Central,Product E,48129.18,751,11327.37
2020-06,North,Product E,35456.46,736,6608.16
2020-07,East,Product E,67277.36,475,19536.16
2025-01,South,Product D,36062.11,660,7864.45
2023-08,Central,Product A,67949.27,724,18265.53
2024-06,North,Product D,47566.0,731,10291.14
2018-09,South,Product D,32798.25,493,9564.72
2021-08,Central,Product E,42115.36,715,5429.18
2022-01,East,Product C,13882.05,847,1973.72
2021-02,West,Product B,56130.27,212,10280.31
2024-11,West,Product A,50966.4,816,13445.26
2024-09,West,Product D,39844.65,1043,6947.71
2018-07,Central,Product B,31304.69,944,6015.59
2020-11,North,Product C,66591.06,815,10155.61
2020-05,East,Product E,98240.3,625,12394.59
2022-12,Central,Product D,3585.66,710,364.39
2022-06,South,Product D,56950.34,835,6672.2
2019-03,East,Product D,45399.69,1097,4786.59
2025-06,Central,Product E,58918.53,758,11828.63
2021-04,West,Product D,61168.84,775,12500.28
2021-07,West,Product C,66933.01,695,15703.75
2018-03,South,Product E,60870.22,1158,17994.06
2024-05,West,Product C,46009.44,667,11713.39
2022-03,West,Product B,59129.85,731,10634.37
2025-06,Central,Product A,55535.14,819,9680.69
2020-04,West,Product A,70927.76,840,17428.37
2022-01,South,Product C,64515.86,524,15125.63
2022-04,West,Product C,43765.72,725,9532.7
2025-08,West,Product C,45536.3,1069,9659.93
2018-01,West,Product E,40866.54,573,8417.25
2020-05,East,Product D,31517.99,1094,5243.0
2021-02,South,Product A,17577.82,718,4255.46
2023-06,North,Product D,37776.82,659,3824.07
2019-10,West,Product E,60876.5,860,14431.85
2022-04,East,Product D,55535.92,1273,14009.11
2022-05,East,Product D,40581.84,569,11156.59
2019-04,East,Product C,35802.72,764,6776.26
2023-02,East,Product C,56745.93,552,10442.7
2024-04,South,Product C,48542.16,803,13395.65
2023-01,Central,Product D,43492.29,839,10830.9
2023-06,North,Product B,24367.44,770,3104.9
2020-03,South,Product E,56314.59,796,15162.23
2024-12,West,Product D,54082.99,531,6215.42
2018-12,South,Product E,47406.9,745,13156.92
2024-06,East,Product D,32882.56,552,8148.14
2020-10,East,Product E,46889.84,701,9129.53
2021-01,South,Product C,77569.13,884,23243.62
2020-07,North,Product E,49723.79,874,6584.84
2023-07,East,Product E,59400.09,819,9494.1
2021-04,North,Product E,26776.07,955,6945.67
2021-05,West,Product A,22761.02,841,5960.86
2020-04,East,Product E,67976.98,1024,15668.83
2018-07,North,Product C,15697.28,533,2700.37
2020-09,East,Product B,40521.35,737,11159.83
2025-03,East,Product A,47024.73,972,12291.02
2022-01,East,Product C,29723.04,651,3208.7
2018-10,Central,Product D,29675.05,508,7591.95
2022-04,North,Product A,49250.47,788,13318.78
2019-07,South,Product D,65042.15,1137,9143.96
2018-09,Central,Product B,42845.36,937,9567.02
2019-05,South,Product D,67488.17,737,11886.64
2018-04,North,Product E,73963.19,667,10409.91
2018-12,East,Product E,31393.54,970,3952.22
2022-08,East,Product B,57231.44,1202,10216.84
2022-09,West,Product E,38242.37,729,7390.39
2024-05,West,Product D,52903.8,511,8231.39
2023-10,East,Product E,39256.0,876,4342.28
2019-02,West,Product C,38419.97,909,5660.68
2021-12,East,Product E,78872.58,857,19106.21
2022-07,North,Product E,38687.16,763,7944.52
2020-07,West,Product B,54515.02,914,16038.23
2020-09,Central,Product D,29185.97,570,3453.47
2018-05,North,Product A,51658.24,504,11868.98
2019-09,Central,Product B,69291.56,568,11028.26
2024-02,South,Product B,40022.9,1058,11044.88
2020-08,South,Product E,53985.25,749,8007.5
2021-11,East,Product E,53237.78,962,10149.59
2020-06,East,Product A,53625.75,535,12308.22
2018-08,East,Product D,45453.56,741,9316.14
2024-10,East,Product C,37157.85,1005,8342.74
2021-01,Central,Product D,49620.6,642,10887.99
2021-05,Central,Product D,65289.01,711,13425.35
2023-09,Central,Product B,26356.48,721,6201.46
2019-11,East,Product B,67130.82,694,13404.78
2023-03,West,Product A,3196.26,999,749.48
2018-11,South,Product E,52075.38,528,7652.35
2023-07,North,Product D,38583.52,484,8682.52
2022-07,East,Product C,71951.26,873,19556.91
2019-04,Central,Product C,28935.25,683,3267.4
2018-07,East,Product C,43735.15,625,9437.95
2022-08,West,Product B,53686.76,612,9768.27
2019-02,Central,Product E,61194.16,980,10538.74
2023-09,East,Product D,46226.86,1034,8795.7
2020-01,East,Product A,48102.12,1170,13949.27
2018-03,South,Product B,62104.7,800,9281.56
2019-05,South,Product B,66885.2,848,8763.22
2019-02,East,Product D,57485.56,891,16019.58
2021-03,West,Product E,23447.97,805,5188.09
2023-05,East,Product C,47933.21,632,7869.34
2018-12,East,Product C,44610.63,758,6902.44
2024-05,South,Product D,56321.71,736,15794.11
2023-04,North,Product A,73868.23,908,8319.77
2021-04,West,Product D,56108.0,752,16273.21
2025-07,Central,Product A,44621.98,678,11675.0
2021-08,South,Product A,50842.19,607,10907.01
2020-03,West,Product C,33371.64,674,4072.25
2022-04,Central,Product D,61105.29,652,7765.28
2018-07,East,Product C,73597.04,1109,9244.15
2018-12,North,Product E,50988.97,268,10423.0
2020-02,West,Product E,50766.67,892,7800.52
2018-08,Central,Product D,33897.33,1036,8915.98
2023-12,Central,Product C,60978.72,773,17088.72
2023-01,West,Product D,64466.26,771,12474.74
2024-07,West,Product B,61056.06,740,11305.35
2022-11,Central,Product D,64863.64,918,8969.93
2025-07,North,Product E,50303.72,882,5498.88
2024-12,South,Product D,43272.32,905,5239.84
2025-05,East,Product A,70329.77,1084,17682.25
2018-10,South,Product C,39929.96,766,5607.31
2023-03,North,Product C,51163.98,873,7589.8
2023-04,Central,Product B,67889.09,560,13996.12
2023-02,West,Product A,53043.4,744,6497.79
2018-02,Central,Product A,55269.43,697,13397.7
2023-02,East,Product D,59631.82,648,14423.48
2021-10,North,Product B,34141.4,623,9496.72
2024-03,West,Product E,62333.04,936,18634.58
2024-09,West,Product E,59317.59,619,6823.05
2021-11,West,Product B,47851.26,879,11610.78
2025-01,North,Product D,27116.3,1160,3541.37
2020-08,East,Product E,40726.45,669,9524.5
2020-01,North,Product E,61069.02,671,7135.47
2021-04,South,Product E,50077.15,648,10011.04
2018-04,West,Product B,42986.98,823,9870.51
2022-10,North,Product C,33352.41,599,7513.4
2023-06,South,Product A,57159.97,1006,10956.58
2020-03,East,Product E,55244.98,684,16337.0
2019-03,East,Product C,10778.87,794,3034.72
2025-04,Central,Product D,58688.19,613,6698.19
2022-07,West,Product A,45780.6,776,12194.76
2018-10,North,Product A,48124.44,757,6525.83
2025-03,Central,Product D,64366.57,887,7500.7
2024-10,South,Product B,65407.87,796,7559.76
2018-08,East,Product E,71596.41,606,17364.66
2021-12,East,Product E,41245.09,1047,6370.34
2018-02,Central,Product B,28296.06,764,6268.41
2025-02,Central,Product A,74355.23,1146,7975.29
2023-12,East,Product B,20128.36,500,5588.28
2024-05,South,Product B,54763.09,415,7051.51
2025-01,Central,Product E,51990.27,689,11875.17
2023-09,East,Product B,35562.52,816,9225.62
2020-03,East,Product C,45778.05,310,5918.83
2020-01,North,Product C,51302.37,1009,11322.42
2025-01,West,Product B,39088.01,555,10422.0
2025-07,South,Product B,36102.24,856,3628.05
2023-07,South,Product D,28160.22,718,3210.46
2024-11,North,Product D,29393.34,680,7862.75
2024-02,East,Product B,34318.18,600,8873.76
2019-10,South,Product E,52425.18,476,7690.9
2021-02,Central,Product A,44107.34,1021,11680.94
2025-05,West,Product A,59100.58,717,11943.37
2020-07,South,Product B,61318.74,833,13833.73
2018-02,East,Product E,55752.35,395,6537.93
2019-11,West,Product E,35887.27,619,5999.62
2020-11,Central,Product E,69050.74,720,17422.2
2020-03,West,Product C,52184.1,831,12329.21
2018-11,South,Product D,60302.89,573,17042.01
2019-12,West,Product C,42739.71,960,9871.64
2023-12,West,Product C,37228.23,1081,5326.69
2019-05,West,Product D,32767.4,636,5104.74
2022-12,East,Product C,62190.79,740,15580.48
2023-03,North,Product C,30410.55,1162,6100.62
2022-10,West,Product C,51379.2,523,8797.33
2022-01,Central,Product C,68298.99,938,11718.58
2021-07,South,Product A,65874.1,692,11701.49
2020-09,North,Product B,56750.76,657,6529.04
2022-02,North,Product A,52583.12,653,7707.62
2024-01,Central,Product C,26502.07,1122,3661.53
2021-04,East,Product E,55686.85,693,15991.18
2021-02,West,Product C,69559.79,566,10742.19
2022-10,Central,Product B,75275.97,396,16285.06
2020-12,North,Product B,53906.28,1054,8630.71
2022-04,South,Product A,38409.03,687,8832.54
